id;Country;League;Div;Season;Date;HomeTeam;AwayTeam;Referee;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
4224;England;Premier League;E0;2023-2024;2023-09-16 00:00:00;Tottenham;Sheffield United;P Bankes;2.0;1.0;H;0.0;0.0;D;28.0;7.0;10.0;5.0;13.0;14.0;15.0;2.0;6.0;5.0;0.0;1.0
4225;England;Premier League;E0;2023-2024;2023-09-16 00:00:00;West Ham;Man City;A Madley;1.0;3.0;A;1.0;0.0;H;6.0;29.0;3.0;15.0;7.0;11.0;4.0;11.0;3.0;2.0;0.0;0.0
4226;England;Premier League;E0;2023-2024;2023-09-16 00:00:00;Newcastle;Brentford;C Pawson;1.0;0.0;H;0.0;0.0;D;9.0;11.0;2.0;2.0;8.0;12.0;8.0;3.0;3.0;5.0;0.0;0.0
4227;England;Premier League;E0;2023-2024;2023-09-17 00:00:00;Bournemouth;Chelsea;D Coote;0.0;0.0;D;0.0;0.0;D;13.0;14.0;4.0;6.0;15.0;20.0;1.0;7.0;1.0;5.0;0.0;0.0
4228;England;Premier League;E0;2023-2024;2023-09-17 00:00:00;Everton;Arsenal;S Hooper;0.0;1.0;A;0.0;0.0;D;8.0;13.0;1.0;4.0;12.0;10.0;1.0;11.0;1.0;1.0;0.0;0.0
4229;England;Premier League;E0;2023-2024;2023-09-18 00:00:00;Nott'm Forest;Burnley;R Jones;1.0;1.0;D;0.0;1.0;A;14.0;10.0;4.0;3.0;16.0;10.0;5.0;4.0;2.0;3.0;0.0;1.0
4230;England;Premier League;E0;2023-2024;2023-09-23 00:00:00;Crystal Palace;Fulham;P Tierney;0.0;0.0;D;0.0;0.0;D;7.0;10.0;3.0;5.0;10.0;15.0;3.0;2.0;3.0;2.0;0.0;0.0
4231;England;Premier League;E0;2023-2024;2023-09-23 00:00:00;Luton;Wolves;J Smith;1.0;1.0;D;0.0;0.0;D;20.0;3.0;4.0;3.0;12.0;17.0;10.0;1.0;0.0;2.0;0.0;1.0
4232;England;Premier League;E0;2023-2024;2023-09-23 00:00:00;Man City;Nott'm Forest;A Taylor;2.0;0.0;H;2.0;0.0;H;7.0;10.0;4.0;3.0;5.0;17.0;6.0;6.0;3.0;7.0;1.0;0.0
4233;England;Premier League;E0;2023-2024;2023-09-23 00:00:00;Brentford;Everton;M Oliver;1.0;3.0;A;1.0;1.0;D;12.0;18.0;2.0;6.0;9.0;12.0;1.0;4.0;2.0;2.0;0.0;0.0
4234;England;Premier League;E0;2023-2024;2023-09-23 00:00:00;Burnley;Man United;T Harrington;0.0;1.0;A;0.0;1.0;A;12.0;11.0;4.0;4.0;6.0;12.0;9.0;5.0;1.0;2.0;0.0;0.0
4235;England;Premier League;E0;2023-2024;2023-09-24 00:00:00;Arsenal;Tottenham;R Jones;2.0;2.0;D;1.0;1.0;D;13.0;13.0;6.0;5.0;12.0;19.0;11.0;4.0;3.0;4.0;0.0;0.0
4236;England;Premier League;E0;2023-2024;2023-09-24 00:00:00;Brighton;Bournemouth;J Brooks;3.0;1.0;H;1.0;1.0;D;13.0;12.0;4.0;4.0;12.0;17.0;4.0;4.0;3.0;3.0;0.0;0.0
4237;England;Premier League;E0;2023-2024;2023-09-24 00:00:00;Chelsea;Aston Villa;J Gillett;0.0;1.0;A;0.0;0.0;D;10.0;15.0;4.0;7.0;9.0;11.0;5.0;11.0;2.0;3.0;0.0;0.0
4238;England;Premier League;E0;2023-2024;2023-09-24 00:00:00;Liverpool;West Ham;C Kavanagh;3.0;1.0;H;1.0;1.0;D;22.0;11.0;7.0;4.0;12.0;13.0;7.0;4.0;0.0;2.0;0.0;0.0
4239;England;Premier League;E0;2023-2024;2023-09-24 00:00:00;Sheffield United;Newcastle;S Attwell;0.0;8.0;A;0.0;3.0;A;9.0;22.0;1.0;15.0;12.0;8.0;2.0;6.0;3.0;0.0;0.0;0.0
4240;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Aston Villa;Brighton;A Madley;6.0;1.0;H;3.0;0.0;H;19.0;11.0;9.0;3.0;19.0;21.0;1.0;3.0;4.0;4.0;0.0;0.0
4241;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Bournemouth;Arsenal;M Salisbury;0.0;4.0;A;0.0;2.0;A;8.0;15.0;1.0;8.0;11.0;10.0;6.0;6.0;0.0;1.0;0.0;0.0
4242;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Everton;Luton;A Taylor;1.0;2.0;A;1.0;2.0;A;23.0;9.0;5.0;2.0;8.0;10.0;3.0;6.0;0.0;1.0;0.0;0.0
4243;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Man United;Crystal Palace;C Kavanagh;0.0;1.0;A;0.0;1.0;A;19.0;8.0;4.0;2.0;10.0;8.0;10.0;4.0;3.0;2.0;0.0;0.0
4244;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Newcastle;Burnley;T Bramall;2.0;0.0;H;1.0;0.0;H;20.0;8.0;8.0;2.0;7.0;15.0;5.0;3.0;1.0;3.0;0.0;0.0
4245;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;West Ham;Sheffield United;G Scott;2.0;0.0;H;2.0;0.0;H;20.0;16.0;9.0;2.0;6.0;9.0;7.0;4.0;1.0;1.0;0.0;0.0
4246;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Wolves;Man City;C Pawson;2.0;1.0;H;1.0;0.0;H;3.0;23.0;1.0;8.0;18.0;12.0;0.0;6.0;5.0;4.0;0.0;0.0
4247;England;Premier League;E0;2023-2024;2023-09-30 00:00:00;Tottenham;Liverpool;S Hooper;2.0;1.0;H;1.0;1.0;D;24.0;12.0;8.0;4.0;11.0;17.0;12.0;5.0;5.0;4.0;0.0;2.0
4248;England;Premier League;E0;2023-2024;2023-01-10 00:00:00;Nott'm Forest;Brentford;P Tierney;1.0;1.0;D;0.0;0.0;D;6.0;18.0;1.0;5.0;6.0;10.0;1.0;11.0;1.0;2.0;1.0;0.0
4249;England;Premier League;E0;2023-2024;2023-02-10 00:00:00;Fulham;Chelsea;T Robinson;0.0;2.0;A;0.0;2.0;A;10.0;11.0;3.0;4.0;15.0;12.0;8.0;1.0;1.0;4.0;0.0;0.0
4250;England;Premier League;E0;2023-2024;2023-03-10 00:00:00;Luton;Burnley;P Bankes;1.0;2.0;A;0.0;1.0;A;18.0;14.0;3.0;4.0;14.0;6.0;7.0;6.0;4.0;2.0;0.0;0.0
4251;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Luton;Tottenham;J Brooks;0.0;1.0;A;0.0;0.0;D;12.0;15.0;2.0;4.0;16.0;7.0;5.0;6.0;2.0;1.0;0.0;1.0
4252;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Burnley;Chelsea;S Attwell;1.0;4.0;A;1.0;1.0;D;10.0;9.0;3.0;5.0;11.0;8.0;7.0;3.0;2.0;4.0;0.0;0.0
4253;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Everton;Bournemouth;D Coote;3.0;0.0;H;2.0;0.0;H;25.0;11.0;8.0;4.0;14.0;15.0;8.0;7.0;1.0;2.0;0.0;0.0
4254;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Fulham;Sheffield United;S Barrott;3.0;1.0;H;0.0;0.0;D;20.0;5.0;6.0;2.0;8.0;10.0;9.0;4.0;1.0;2.0;0.0;0.0
4255;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Man United;Brentford;A Madley;2.0;1.0;H;0.0;1.0;A;21.0;11.0;8.0;3.0;10.0;17.0;7.0;5.0;0.0;5.0;0.0;0.0
4256;England;Premier League;E0;2023-2024;2023-07-10 00:00:00;Crystal Palace;Nott'm Forest;C Pawson;0.0;0.0;D;0.0;0.0;D;8.0;16.0;2.0;5.0;7.0;12.0;3.0;7.0;0.0;1.0;0.0;0.0
4257;England;Premier League;E0;2023-2024;2023-08-10 00:00:00;Brighton;Liverpool;A Taylor;2.0;2.0;D;1.0;2.0;A;14.0;14.0;3.0;4.0;12.0;20.0;8.0;1.0;1.0;2.0;0.0;0.0
4258;England;Premier League;E0;2023-2024;2023-08-10 00:00:00;West Ham;Newcastle;P Bankes;2.0;2.0;D;1.0;0.0;H;5.0;10.0;3.0;3.0;11.0;18.0;4.0;2.0;3.0;3.0;0.0;0.0
4259;England;Premier League;E0;2023-2024;2023-08-10 00:00:00;Wolves;Aston Villa;R Jones;1.0;1.0;D;0.0;0.0;D;8.0;18.0;3.0;4.0;19.0;9.0;2.0;10.0;2.0;2.0;1.0;0.0
4260;England;Premier League;E0;2023-2024;2023-08-10 00:00:00;Arsenal;Man City;M Oliver;1.0;0.0;H;0.0;0.0;D;12.0;4.0;2.0;1.0;8.0;7.0;5.0;4.0;2.0;3.0;0.0;0.0
4261;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Liverpool;Everton;C Pawson;2.0;0.0;H;0.0;0.0;D;26.0;6.0;6.0;1.0;9.0;9.0;12.0;4.0;1.0;1.0;0.0;1.0
4262;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Bournemouth;Wolves;P Tierney;1.0;2.0;A;1.0;0.0;H;7.0;20.0;4.0;7.0;15.0;10.0;3.0;12.0;2.0;6.0;1.0;0.0
4263;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Brentford;Burnley;J Smith;3.0;0.0;H;1.0;0.0;H;23.0;6.0;10.0;1.0;14.0;12.0;5.0;5.0;5.0;2.0;0.0;1.0
4264;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Man City;Brighton;R Jones;2.0;1.0;H;2.0;0.0;H;10.0;5.0;6.0;3.0;9.0;11.0;2.0;2.0;2.0;2.0;1.0;0.0
4265;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Newcastle;Crystal Palace;T Robinson;4.0;0.0;H;3.0;0.0;H;10.0;17.0;7.0;3.0;7.0;12.0;6.0;8.0;2.0;3.0;0.0;0.0
4266;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Nott'm Forest;Luton;S Barrott;2.0;2.0;D;0.0;0.0;D;19.0;13.0;8.0;4.0;12.0;11.0;4.0;2.0;3.0;0.0;0.0;0.0
4267;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Chelsea;Arsenal;C Kavanagh;2.0;2.0;D;1.0;0.0;H;11.0;13.0;5.0;3.0;7.0;14.0;2.0;7.0;3.0;3.0;0.0;0.0
4268;England;Premier League;E0;2023-2024;2023-10-21 00:00:00;Sheffield United;Man United;M Oliver;1.0;2.0;A;1.0;1.0;D;12.0;14.0;6.0;5.0;12.0;10.0;5.0;4.0;3.0;1.0;0.0;0.0
4269;England;Premier League;E0;2023-2024;2023-10-22 00:00:00;Aston Villa;West Ham;D Coote;4.0;1.0;H;1.0;0.0;H;15.0;14.0;7.0;4.0;9.0;15.0;8.0;7.0;0.0;1.0;0.0;0.0
4270;England;Premier League;E0;2023-2024;2023-10-23 00:00:00;Tottenham;Fulham;A Taylor;2.0;0.0;H;1.0;0.0;H;15.0;10.0;5.0;3.0;10.0;14.0;3.0;5.0;2.0;0.0;0.0;0.0
4271;England;Premier League;E0;2023-2024;2023-10-27 00:00:00;Crystal Palace;Tottenham;A Madley;1.0;2.0;A;0.0;0.0;D;13.0;10.0;3.0;1.0;19.0;11.0;11.0;2.0;2.0;1.0;0.0;0.0
4272;England;Premier League;E0;2023-2024;2023-10-28 00:00:00;Chelsea;Brentford;S Hooper;0.0;2.0;A;0.0;0.0;D;17.0;7.0;2.0;5.0;12.0;7.0;10.0;1.0;1.0;4.0;0.0;0.0
4273;England;Premier League;E0;2023-2024;2023-10-28 00:00:00;Arsenal;Sheffield United;T Robinson;5.0;0.0;H;1.0;0.0;H;13.0;2.0;8.0;0.0;9.0;13.0;6.0;1.0;0.0;3.0;0.0;0.0
4274;England;Premier League;E0;2023-2024;2023-10-28 00:00:00;Bournemouth;Burnley;S Barrott;2.0;1.0;H;1.0;1.0;D;13.0;6.0;6.0;3.0;9.0;12.0;10.0;5.0;2.0;3.0;0.0;0.0
4275;England;Premier League;E0;2023-2024;2023-10-28 00:00:00;Wolves;Newcastle;A Taylor;2.0;2.0;D;1.0;2.0;A;11.0;13.0;6.0;5.0;13.0;15.0;8.0;7.0;1.0;4.0;0.0;0.0
4276;England;Premier League;E0;2023-2024;2023-10-29 00:00:00;West Ham;Everton;S Attwell;0.0;1.0;A;0.0;0.0;D;12.0;10.0;2.0;4.0;7.0;11.0;4.0;3.0;4.0;1.0;0.0;0.0
4277;England;Premier League;E0;2023-2024;2023-10-29 00:00:00;Aston Villa;Luton;J Brooks;3.0;1.0;H;1.0;0.0;H;17.0;7.0;6.0;1.0;11.0;10.0;6.0;4.0;3.0;2.0;0.0;0.0
4278;England;Premier League;E0;2023-2024;2023-10-29 00:00:00;Brighton;Fulham;M Salisbury;1.0;1.0;D;1.0;0.0;H;18.0;10.0;7.0;5.0;12.0;8.0;7.0;3.0;0.0;3.0;0.0;0.0
4279;England;Premier League;E0;2023-2024;2023-10-29 00:00:00;Liverpool;Nott'm Forest;C Salisbury;3.0;0.0;H;2.0;0.0;H;21.0;9.0;8.0;1.0;9.0;13.0;8.0;3.0;2.0;3.0;0.0;0.0
4280;England;Premier League;E0;2023-2024;2023-10-29 00:00:00;Man United;Man City;P Tierney;0.0;3.0;A;0.0;1.0;A;7.0;21.0;3.0;10.0;9.0;4.0;7.0;12.0;4.0;1.0;0.0;0.0
4281;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Fulham;Man United;J Brooks;0.0;1.0;A;0.0;0.0;D;18.0;12.0;3.0;5.0;9.0;15.0;9.0;4.0;5.0;2.0;0.0;0.0
4282;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Brentford;West Ham;T Bramall;3.0;2.0;H;1.0;2.0;A;16.0;12.0;4.0;2.0;12.0;14.0;4.0;3.0;1.0;4.0;0.0;0.0
4283;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Burnley;Crystal Palace;P Bankes;0.0;2.0;A;0.0;1.0;A;17.0;4.0;5.0;3.0;9.0;12.0;12.0;1.0;0.0;5.0;0.0;0.0
4284;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Everton;Brighton;T Robinson;1.0;1.0;D;1.0;0.0;H;10.0;7.0;4.0;2.0;15.0;5.0;3.0;3.0;4.0;2.0;0.0;0.0
4285;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Man City;Bournemouth;C Pawson;6.0;1.0;H;3.0;0.0;H;21.0;5.0;8.0;1.0;8.0;9.0;12.0;1.0;0.0;1.0;0.0;0.0
4286;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Sheffield United;Wolves;R Jones;2.0;1.0;H;0.0;0.0;D;11.0;10.0;2.0;3.0;13.0;10.0;4.0;4.0;2.0;3.0;0.0;0.0
4287;England;Premier League;E0;2023-2024;2023-04-11 00:00:00;Newcastle;Arsenal;S Attwell;1.0;0.0;H;0.0;0.0;D;9.0;14.0;2.0;1.0;14.0;9.0;0.0;11.0;5.0;1.0;0.0;0.0
4288;England;Premier League;E0;2023-2024;2023-05-11 00:00:00;Nott'm Forest;Aston Villa;J Gillett;2.0;0.0;H;1.0;0.0;H;5.0;13.0;3.0;3.0;6.0;9.0;0.0;10.0;1.0;1.0;0.0;0.0
4289;England;Premier League;E0;2023-2024;2023-05-11 00:00:00;Luton;Liverpool;A Madley;1.0;1.0;D;0.0;0.0;D;8.0;24.0;5.0;6.0;7.0;13.0;4.0;7.0;1.0;1.0;0.0;0.0
4290;England;Premier League;E0;2023-2024;2023-06-11 00:00:00;Tottenham;Chelsea;M Oliver;1.0;4.0;A;1.0;1.0;D;8.0;17.0;5.0;8.0;12.0;21.0;1.0;6.0;1.0;5.0;2.0;0.0
4291;England;Premier League;E0;2023-2024;2023-11-11 00:00:00;Wolves;Tottenham;T Robinson;2.0;1.0;H;0.0;1.0;A;17.0;6.0;4.0;2.0;19.0;15.0;11.0;3.0;4.0;3.0;0.0;0.0
4292;England;Premier League;E0;2023-2024;2023-11-11 00:00:00;Arsenal;Burnley;M Oliver;3.0;1.0;H;1.0;0.0;H;16.0;8.0;6.0;5.0;8.0;9.0;3.0;3.0;0.0;1.0;1.0;0.0
4293;England;Premier League;E0;2023-2024;2023-11-11 00:00:00;Crystal Palace;Everton;S Barrott;2.0;3.0;A;1.0;1.0;D;13.0;8.0;4.0;4.0;9.0;18.0;9.0;2.0;1.0;4.0;0.0;0.0
4294;England;Premier League;E0;2023-2024;2023-11-11 00:00:00;Man United;Luton;G Scott;1.0;0.0;H;0.0;0.0;D;15.0;10.0;4.0;4.0;9.0;11.0;11.0;3.0;0.0;2.0;0.0;0.0
4295;England;Premier League;E0;2023-2024;2023-11-11 00:00:00;Bournemouth;Newcastle;C Kavanagh;2.0;0.0;H;0.0;0.0;D;19.0;8.0;10.0;5.0;10.0;4.0;6.0;5.0;2.0;1.0;0.0;0.0
4296;England;Premier League;E0;2023-2024;2023-12-11 00:00:00;Aston Villa;Fulham;S Hooper;3.0;1.0;H;2.0;0.0;H;12.0;9.0;6.0;5.0;4.0;17.0;2.0;2.0;2.0;5.0;0.0;0.0
4297;England;Premier League;E0;2023-2024;2023-12-11 00:00:00;Brighton;Sheffield United;J Brooks;1.0;1.0;D;1.0;0.0;H;11.0;9.0;6.0;1.0;13.0;16.0;6.0;3.0;3.0;2.0;1.0;0.0
4298;England;Premier League;E0;2023-2024;2023-12-11 00:00:00;Liverpool;Brentford;P Tierney;3.0;0.0;H;1.0;0.0;H;17.0;16.0;10.0;3.0;16.0;12.0;6.0;8.0;1.0;2.0;0.0;0.0
4299;England;Premier League;E0;2023-2024;2023-12-11 00:00:00;West Ham;Nott'm Forest;M Salisbury;3.0;2.0;H;1.0;1.0;D;16.0;10.0;6.0;5.0;9.0;12.0;9.0;4.0;2.0;2.0;0.0;0.0
4300;England;Premier League;E0;2023-2024;2023-12-11 00:00:00;Chelsea;Man City;A Taylor;4.0;4.0;D;2.0;2.0;D;17.0;15.0;9.0;10.0;12.0;15.0;3.0;3.0;5.0;3.0;0.0;0.0
4301;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Man City;Liverpool;C Kavanagh;1.0;1.0;D;1.0;0.0;H;16.0;8.0;5.0;3.0;9.0;11.0;9.0;6.0;1.0;3.0;0.0;0.0
4302;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Burnley;West Ham;S Barrott;1.0;2.0;A;0.0;0.0;D;11.0;11.0;5.0;3.0;11.0;7.0;4.0;5.0;1.0;3.0;0.0;0.0
4303;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Luton;Crystal Palace;J Gillett;2.0;1.0;H;0.0;0.0;D;8.0;16.0;3.0;8.0;15.0;12.0;4.0;5.0;6.0;1.0;0.0;0.0
4304;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Newcastle;Chelsea;S Hooper;4.0;1.0;H;1.0;1.0;D;14.0;7.0;5.0;4.0;13.0;19.0;4.0;2.0;4.0;4.0;0.0;1.0
4305;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Nott'm Forest;Brighton;A Taylor;2.0;3.0;A;1.0;2.0;A;18.0;11.0;5.0;5.0;12.0;7.0;6.0;4.0;2.0;4.0;0.0;1.0
4306;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Sheffield United;Bournemouth;A Madley;1.0;3.0;A;0.0;2.0;A;10.0;23.0;2.0;11.0;6.0;8.0;4.0;7.0;4.0;1.0;0.0;0.0
4307;England;Premier League;E0;2023-2024;2023-11-25 00:00:00;Brentford;Arsenal;T Robinson;0.0;1.0;A;0.0;0.0;D;9.0;15.0;3.0;4.0;9.0;7.0;1.0;8.0;1.0;1.0;0.0;0.0
4308;England;Premier League;E0;2023-2024;2023-11-26 00:00:00;Tottenham;Aston Villa;R Jones;1.0;2.0;A;1.0;1.0;D;18.0;15.0;8.0;5.0;11.0;13.0;9.0;3.0;0.0;4.0;0.0;0.0
4309;England;Premier League;E0;2023-2024;2023-11-26 00:00:00;Everton;Man United;J Brooks;0.0;3.0;A;0.0;1.0;A;24.0;9.0;6.0;4.0;10.0;8.0;6.0;5.0;3.0;0.0;0.0;0.0
4310;England;Premier League;E0;2023-2024;2023-11-27 00:00:00;Fulham;Wolves;M Salisbury;3.0;2.0;H;1.0;1.0;D;12.0;10.0;6.0;6.0;13.0;13.0;6.0;2.0;2.0;2.0;0.0;0.0
4311;England;Premier League;E0;2023-2024;2023-02-12 00:00:00;Arsenal;Wolves;P Bankes;2.0;1.0;H;2.0;0.0;H;19.0;6.0;6.0;3.0;10.0;10.0;4.0;0.0;1.0;2.0;0.0;0.0
4312;England;Premier League;E0;2023-2024;2023-02-12 00:00:00;Brentford;Luton;A Taylor;3.0;1.0;H;0.0;0.0;D;27.0;7.0;6.0;1.0;10.0;8.0;7.0;5.0;1.0;2.0;0.0;0.0
4313;England;Premier League;E0;2023-2024;2023-02-12 00:00:00;Burnley;Sheffield United;C Kavanagh;5.0;0.0;H;2.0;0.0;H;19.0;6.0;7.0;3.0;9.0;12.0;6.0;1.0;2.0;5.0;0.0;1.0
4314;England;Premier League;E0;2023-2024;2023-02-12 00:00:00;Nott'm Forest;Everton;P Tierney;0.0;1.0;A;0.0;0.0;D;13.0;12.0;2.0;3.0;15.0;14.0;4.0;3.0;1.0;0.0;0.0;0.0
4315;England;Premier League;E0;2023-2024;2023-02-12 00:00:00;Newcastle;Man United;R Jones;1.0;0.0;H;0.0;0.0;D;22.0;8.0;4.0;1.0;6.0;13.0;7.0;3.0;1.0;2.0;0.0;0.0
4316;England;Premier League;E0;2023-2024;2023-03-12 00:00:00;Bournemouth;Aston Villa;T Bramall;2.0;2.0;D;1.0;1.0;D;15.0;11.0;7.0;3.0;16.0;12.0;7.0;7.0;5.0;3.0;0.0;0.0
4317;England;Premier League;E0;2023-2024;2023-03-12 00:00:00;Chelsea;Brighton;C Pawson;3.0;2.0;H;2.0;1.0;H;8.0;18.0;5.0;9.0;16.0;12.0;5.0;8.0;3.0;5.0;1.0;0.0
4318;England;Premier League;E0;2023-2024;2023-03-12 00:00:00;Liverpool;Fulham;S Attwell;4.0;3.0;H;2.0;2.0;D;26.0;9.0;12.0;5.0;6.0;7.0;3.0;4.0;0.0;0.0;0.0;0.0
4319;England;Premier League;E0;2023-2024;2023-03-12 00:00:00;West Ham;Crystal Palace;M Oliver;1.0;1.0;D;1.0;0.0;H;9.0;9.0;3.0;2.0;17.0;7.0;2.0;3.0;2.0;0.0;0.0;0.0
4320;England;Premier League;E0;2023-2024;2023-03-12 00:00:00;Man City;Tottenham;S Hooper;3.0;3.0;D;2.0;1.0;H;18.0;8.0;4.0;4.0;14.0;14.0;10.0;8.0;4.0;4.0;0.0;0.0
4321;England;Premier League;E0;2023-2024;2023-05-12 00:00:00;Wolves;Burnley;J Gillett;1.0;0.0;H;1.0;0.0;H;7.0;12.0;4.0;3.0;11.0;15.0;6.0;8.0;2.0;4.0;0.0;0.0
4322;England;Premier League;E0;2023-2024;2023-05-12 00:00:00;Luton;Arsenal;S Barrott;3.0;4.0;A;1.0;2.0;A;6.0;23.0;4.0;9.0;14.0;7.0;3.0;8.0;2.0;1.0;0.0;0.0
4323;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Brighton;Brentford;P Bankes;2.0;1.0;H;1.0;1.0;D;18.0;8.0;7.0;2.0;10.0;8.0;7.0;3.0;3.0;1.0;0.0;0.0
4324;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Crystal Palace;Bournemouth;C Pawson;0.0;2.0;A;0.0;1.0;A;16.0;11.0;3.0;4.0;10.0;17.0;3.0;9.0;1.0;3.0;0.0;0.0
4325;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Fulham;Nott'm Forest;J Smith;5.0;0.0;H;2.0;0.0;H;14.0;4.0;6.0;1.0;7.0;10.0;6.0;1.0;0.0;1.0;0.0;0.0
4326;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Sheffield United;Liverpool;S Hooper;0.0;2.0;A;0.0;1.0;A;6.0;15.0;1.0;8.0;12.0;8.0;2.0;12.0;2.0;3.0;0.0;0.0
4327;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Aston Villa;Man City;J Brooks;1.0;0.0;H;0.0;0.0;D;22.0;2.0;7.0;2.0;13.0;13.0;6.0;0.0;2.0;2.0;0.0;0.0
4328;England;Premier League;E0;2023-2024;2023-06-12 00:00:00;Man United;Chelsea;C Kavanagh;2.0;1.0;H;1.0;1.0;D;28.0;13.0;9.0;3.0;12.0;12.0;12.0;4.0;4.0;0.0;0.0;0.0
4329;England;Premier League;E0;2023-2024;2023-07-12 00:00:00;Everton;Newcastle;T Robinson;3.0;0.0;H;0.0;0.0;D;21.0;13.0;6.0;3.0;18.0;8.0;5.0;2.0;3.0;0.0;0.0;0.0
4330;England;Premier League;E0;2023-2024;2023-07-12 00:00:00;Tottenham;West Ham;M Salisbury;1.0;2.0;A;1.0;0.0;H;23.0;11.0;7.0;5.0;11.0;12.0;8.0;4.0;3.0;3.0;0.0;0.0
4331;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Crystal Palace;Liverpool;A Madley;1.0;2.0;A;0.0;0.0;D;8.0;14.0;4.0;2.0;17.0;17.0;6.0;5.0;5.0;2.0;1.0;0.0
4332;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Brighton;Burnley;S Hooper;1.0;1.0;D;0.0;1.0;A;29.0;6.0;11.0;3.0;5.0;8.0;9.0;1.0;0.0;4.0;0.0;0.0
4333;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Man United;Bournemouth;P Bankes;0.0;3.0;A;0.0;1.0;A;20.0;10.0;3.0;4.0;7.0;10.0;10.0;4.0;3.0;1.0;0.0;0.0
4334;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Sheffield United;Brentford;S Attwell;1.0;0.0;H;1.0;0.0;H;9.0;10.0;4.0;4.0;14.0;13.0;3.0;4.0;5.0;1.0;0.0;0.0
4335;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Wolves;Nott'm Forest;S Barrott;1.0;1.0;D;1.0;1.0;D;10.0;8.0;4.0;2.0;9.0;11.0;4.0;3.0;0.0;1.0;0.0;0.0
4336;England;Premier League;E0;2023-2024;2023-09-12 00:00:00;Aston Villa;Arsenal;J Gillett;1.0;0.0;H;1.0;0.0;H;10.0;12.0;3.0;5.0;16.0;11.0;3.0;3.0;4.0;2.0;0.0;0.0
4337;England;Premier League;E0;2023-2024;2023-10-12 00:00:00;Everton;Chelsea;M Oliver;2.0;0.0;H;0.0;0.0;D;9.0;16.0;5.0;4.0;12.0;12.0;4.0;8.0;2.0;2.0;0.0;0.0
4338;England;Premier League;E0;2023-2024;2023-10-12 00:00:00;Fulham;West Ham;P Tierney;5.0;0.0;H;3.0;0.0;H;14.0;9.0;8.0;5.0;5.0;10.0;3.0;6.0;2.0;1.0;0.0;0.0
4339;England;Premier League;E0;2023-2024;2023-10-12 00:00:00;Luton;Man City;T Robinson;1.0;2.0;A;1.0;0.0;H;4.0;18.0;2.0;6.0;16.0;6.0;6.0;3.0;2.0;1.0;0.0;0.0
4340;England;Premier League;E0;2023-2024;2023-10-12 00:00:00;Tottenham;Newcastle;C Kavanagh;4.0;1.0;H;2.0;0.0;H;23.0;9.0;12.0;3.0;10.0;12.0;3.0;6.0;1.0;3.0;0.0;0.0
4893;England;Championship;E1;2013-2014;2013-03-08 00:00:00;Barnsley;Wigan;G Eltrigham;0.0;4.0;A;0.0;1.0;A;6.0;15.0;0.0;9.0;10.0;8.0;5.0;8.0;1.0;1.0;1.0;0.0
